Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount %,Profit Flag,Margin Band
3276,CA-2024-4275,7/10/2024,7/16/2024,Standard Class,CG-00061,Customer 061,Corporate,Portland,Oregon,West,OFF-PEN-68861,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,71.88,12,0,21.13,2024,7,July,Q3,6,29.4,5.99,0,Profit,High Margin
3277,CA-2022-4276,2/21/2022,2/21/2022,Same Day,CG-00101,Customer 101,Home Office,Richmond,Virginia,East,TEC-ACC-52388,Technology,Accessories,Logitech Keyboard,49.99,1,0,9.23,2022,2,February,Q1,0,18.46,49.99,0,Profit,Medium Margin
3278,CA-2023-4277,6/1/2023,6/3/2023,First Class,CG-00108,Customer 108,Consumer,Las Vegas,Nevada,West,FUR-FUR-24725,Furniture,Furnishings,Fiskars Scissors,79.92,8,0,9.8,2023,6,June,Q2,2,12.26,9.99,0,Profit,Medium Margin
3279,CA-2021-4278,1/27/2021,1/31/2021,Second Class,CG-00043,Customer 043,Corporate,Chicago,Illinois,Central,TEC-PHO-43371,Technology,Phones,Apple iPhone,8999.88,12,0,1912.62,2021,1,January,Q1,4,21.25,749.99,0,Profit,Medium Margin
3280,CA-2022-4279,1/17/2022,1/20/2022,Second Class,CG-00039,Customer 039,Consumer,Boston,Massachusetts,East,OFF-PEN-22611,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,37.74,7,0.1,13.27,2022,1,January,Q1,3,35.16,5.39,10,Profit,High Margin
3281,CA-2023-4280,7/9/2023,7/15/2023,Standard Class,CG-00071,Customer 071,Home Office,Boston,Massachusetts,East,FUR-TAB-90082,Furniture,Tables,Riverside Meeting Table,6479.93,12,0.4,-338.48,2023,7,July,Q3,6,-5.22,539.99,40,Loss,Loss
3282,CA-2021-4281,7/31/2021,8/7/2021,Standard Class,CG-00084,Customer 084,Consumer,Detroit,Michigan,Central,FUR-TAB-60170,Furniture,Tables,Riverside Meeting Table,2699.97,5,0.4,-279,2021,7,July,Q3,7,-10.33,539.99,40,Loss,Loss
3283,CA-2023-4282,4/18/2023,4/18/2023,Same Day,CG-00072,Customer 072,Consumer,Detroit,Michigan,Central,FUR-BOO-82755,Furniture,Bookcases,Bush Classic Bookcase,699.97,5,0.3,9.59,2023,4,April,Q2,0,1.37,139.99,30,Profit,Low Margin
3284,CA-2024-4283,10/25/2024,11/1/2024,Standard Class,CG-00102,Customer 102,Consumer,Portland,Oregon,West,OFF-BIN-85884,Office Supplies,Binders,Wilson Jones Binder,26.98,3,0.4,1.97,2024,10,October,Q4,7,7.3,8.99,40,Profit,Low Margin
3285,CA-2021-4284,10/23/2021,10/25/2021,First Class,CG-00033,Customer 033,Consumer,Phoenix,Arizona,West,TEC-ACC-99584,Technology,Accessories,Logitech Keyboard,299.94,6,0,44,2021,10,October,Q4,2,14.67,49.99,0,Profit,Medium Margin
3286,CA-2022-4285,1/16/2022,1/16/2022,Same Day,CG-00111,Customer 111,Consumer,Newark,New Jersey,East,FUR-TAB-54415,Furniture,Tables,Riverside Meeting Table,3599.96,4,0,542.2,2022,1,January,Q1,0,15.06,899.99,0,Profit,Medium Margin
3287,CA-2023-4286,9/29/2023,10/2/2023,Second Class,CG-00030,Customer 030,Consumer,Houston,Texas,Central,FUR-FUR-70806,Furniture,Furnishings,Fiskars Scissors,77.92,13,0.4,-4.37,2023,9,September,Q3,3,-5.61,5.99,40,Loss,Loss
3288,CA-2024-4287,11/26/2024,12/3/2024,Standard Class,CG-00043,Customer 043,Corporate,Boston,Massachusetts,East,FUR-FUR-88889,Furniture,Furnishings,Eldon Desk Lamp,59.97,6,0.5,-6.06,2024,11,November,Q4,7,-10.11,9.99,50,Loss,Loss
3289,CA-2022-4288,9/20/2022,9/22/2022,First Class,CG-00109,Customer 109,Corporate,Birmingham,Alabama,South,FUR-BOO-76825,Furniture,Bookcases,Bush Classic Bookcase,959.95,8,0.4,-71.4,2022,9,September,Q3,2,-7.44,119.99,40,Loss,Loss
3290,CA-2024-4289,2/6/2024,2/9/2024,First Class,CG-00096,Customer 096,Consumer,Detroit,Michigan,Central,OFF-LAB-88572,Office Supplies,Labels,Avery Address Labels,79.92,8,0,23.14,2024,2,February,Q1,3,28.95,9.99,0,Profit,High Margin
3291,CA-2022-4290,1/4/2022,1/4/2022,Same Day,CG-00028,Customer 028,Corporate,Portland,Oregon,West,FUR-FUR-34989,Furniture,Furnishings,Eldon Desk Lamp,219.89,11,0,19.93,2022,1,January,Q1,0,9.06,19.99,0,Profit,Low Margin
3292,CA-2021-4291,3/24/2021,3/27/2021,First Class,CG-00088,Customer 088,Corporate,Newark,New Jersey,East,FUR-TAB-35060,Furniture,Tables,Bretford Table,600,1,0.5,-51.25,2021,3,March,Q1,3,-8.54,600,50,Loss,Loss
3293,CA-2024-4292,8/28/2024,9/1/2024,Second Class,CG-00104,Customer 104,Home Office,Boston,Massachusetts,East,FUR-BOO-86416,Furniture,Bookcases,Bush Classic Bookcase,199.99,2,0.5,-5.23,2024,8,August,Q3,4,-2.62,100,50,Loss,Loss
3294,CA-2021-4293,11/24/2021,11/27/2021,First Class,CG-00096,Customer 096,Consumer,Las Vegas,Nevada,West,OFF-ENV-70620,Office Supplies,Envelopes,Poly Envelopes,27.96,4,0,6.01,2021,11,November,Q4,3,21.49,6.99,0,Profit,Medium Margin
3295,CA-2021-4294,6/4/2021,6/6/2021,First Class,CG-00025,Customer 025,Corporate,Detroit,Michigan,Central,TEC-PHO-83601,Technology,Phones,Samsung Galaxy,1259.98,3,0.4,17.2,2021,6,June,Q2,2,1.37,419.99,40,Profit,Low Margin
3296,CA-2021-4295,8/11/2021,8/13/2021,First Class,CG-00004,Customer 004,Corporate,Atlanta,Georgia,South,OFF-LAB-40009,Office Supplies,Labels,Avery Address Labels,83.92,12,0.3,21.13,2021,8,August,Q3,2,25.18,6.99,30,Profit,High Margin
3297,CA-2022-4296,7/29/2022,8/1/2022,First Class,CG-00058,Customer 058,Corporate,Los Angeles,California,West,TEC-PHO-77089,Technology,Phones,Samsung Galaxy,4409.94,9,0.3,1031.34,2022,7,July,Q3,3,23.39,489.99,30,Profit,Medium Margin
3298,CA-2023-4297,4/9/2023,4/9/2023,Same Day,CG-00002,Customer 002,Home Office,Chicago,Illinois,Central,TEC-ACC-26328,Technology,Accessories,Plantronics Headset,314.96,5,0.3,68.06,2023,4,April,Q2,0,21.61,62.99,30,Profit,Medium Margin
3299,CA-2021-4298,8/2/2021,8/2/2021,Same Day,CG-00067,Customer 067,Corporate,Newark,New Jersey,East,FUR-CHA-27020,Furniture,Chairs,Global Chair,1559.96,5,0.2,229.63,2021,8,August,Q3,0,14.72,311.99,20,Profit,Medium Margin
3300,CA-2022-4299,1/14/2022,1/17/2022,Second Class,CG-00027,Customer 027,Consumer,Detroit,Michigan,Central,FUR-FUR-66876,Furniture,Furnishings,Eldon Desk Lamp,251.87,14,0.1,4.21,2022,1,January,Q1,3,1.67,17.99,10,Profit,Low Margin
3301,CA-2024-4300,3/1/2024,3/4/2024,Second Class,CG-00025,Customer 025,Corporate,Atlanta,Georgia,South,FUR-TAB-50046,Furniture,Tables,Riverside Meeting Table,5399.94,6,0,553.44,2024,3,March,Q1,3,10.25,899.99,0,Profit,Medium Margin
3302,CA-2021-4301,1/7/2021,1/10/2021,Second Class,CG-00052,Customer 052,Corporate,Detroit,Michigan,Central,OFF-PEN-72557,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,14.38,4,0.4,1.99,2021,1,January,Q1,3,13.84,3.6,40,Profit,Medium Margin
3303,CA-2021-4302,7/16/2021,7/20/2021,Second Class,CG-00114,Customer 114,Consumer,Las Vegas,Nevada,West,TEC-PHO-19855,Technology,Phones,Cisco Phone,1259.96,6,0.3,352.42,2021,7,July,Q3,4,27.97,209.99,30,Profit,High Margin
3304,CA-2024-4303,9/11/2024,9/14/2024,Second Class,CG-00120,Customer 120,Consumer,Los Angeles,California,West,FUR-FUR-18317,Furniture,Furnishings,Fiskars Scissors,69.93,7,0,7.19,2024,9,September,Q3,3,10.28,9.99,0,Profit,Medium Margin
3305,CA-2022-4304,5/16/2022,5/19/2022,First Class,CG-00052,Customer 052,Corporate,Philadelphia,Pennsylvania,East,TEC-COP-88361,Technology,Copiers,HP Copier,650,1,0.5,12.34,2022,5,May,Q2,3,1.9,650,50,Profit,Low Margin
3306,CA-2024-4305,11/16/2024,11/18/2024,First Class,CG-00044,Customer 044,Home Office,Philadelphia,Pennsylvania,East,TEC-PHO-73015,Technology,Phones,Samsung Galaxy,6299.91,9,0,1077.57,2024,11,November,Q4,2,17.1,699.99,0,Profit,Medium Margin
3307,CA-2023-4306,11/12/2023,11/15/2023,Second Class,CG-00116,Customer 116,Home Office,Los Angeles,California,West,TEC-ACC-68725,Technology,Accessories,Plantronics Headset,989.89,11,0,184.2,2023,11,November,Q4,3,18.61,89.99,0,Profit,Medium Margin
3308,CA-2024-4307,3/17/2024,3/19/2024,First Class,CG-00106,Customer 106,Corporate,Birmingham,Alabama,South,TEC-ACC-32850,Technology,Accessories,Plantronics Headset,44.99,1,0.5,0.9,2024,3,March,Q1,2,2,44.99,50,Profit,Low Margin
3309,CA-2022-4308,9/8/2022,9/8/2022,Same Day,CG-00056,Customer 056,Home Office,Seattle,Washington,West,FUR-FUR-82422,Furniture,Furnishings,Fiskars Scissors,9.99,1,0,1.07,2022,9,September,Q3,0,10.71,9.99,0,Profit,Medium Margin
3310,CA-2022-4309,7/27/2022,7/27/2022,Same Day,CG-00036,Customer 036,Consumer,Philadelphia,Pennsylvania,East,TEC-PHO-48647,Technology,Phones,Samsung Galaxy,5599.92,8,0,1645.16,2022,7,July,Q3,0,29.38,699.99,0,Profit,High Margin
3311,CA-2021-4310,11/21/2021,11/28/2021,Standard Class,CG-00017,Customer 017,Home Office,Minneapolis,Minnesota,Central,OFF-PEN-62781,Office Supplies,Pens & Art Supplies,Staedtler Markers,35.07,3,0.1,11.48,2021,11,November,Q4,7,32.73,11.69,10,Profit,High Margin
3312,CA-2024-4311,1/21/2024,1/21/2024,Same Day,CG-00119,Customer 119,Home Office,Seattle,Washington,West,OFF-LAB-13320,Office Supplies,Labels,Avery Address Labels,71.93,12,0.4,14.47,2024,1,January,Q1,0,20.12,5.99,40,Profit,Medium Margin
3313,CA-2022-4312,1/21/2022,1/23/2022,First Class,CG-00053,Customer 053,Home Office,Boston,Massachusetts,East,OFF-LAB-19758,Office Supplies,Labels,Avery Address Labels,71.93,12,0.4,10.36,2022,1,January,Q1,2,14.4,5.99,40,Profit,Medium Margin
3314,CA-2022-4313,5/30/2022,6/3/2022,Second Class,CG-00087,Customer 087,Consumer,Las Vegas,Nevada,West,TEC-MAC-21222,Technology,Machines,Brother Fax Machine,4479.89,14,0.2,887.16,2022,5,May,Q2,4,19.8,319.99,20,Profit,Medium Margin
3315,CA-2022-4314,12/3/2022,12/3/2022,Same Day,CG-00114,Customer 114,Consumer,Minneapolis,Minnesota,Central,FUR-BOO-76204,Furniture,Bookcases,Sauder Bookcase,599.98,4,0.4,-80.36,2022,12,December,Q4,0,-13.39,150,40,Loss,Loss
3316,CA-2024-4315,10/26/2024,10/30/2024,Second Class,CG-00070,Customer 070,Corporate,Seattle,Washington,West,TEC-COP-46968,Technology,Copiers,Canon Copier,3599.98,3,0.2,666.16,2024,10,October,Q4,4,18.5,1199.99,20,Profit,Medium Margin
3317,CA-2021-4316,1/9/2021,1/13/2021,Second Class,CG-00082,Customer 082,Corporate,Philadelphia,Pennsylvania,East,FUR-FUR-90982,Furniture,Furnishings,Eldon Desk Lamp,119.94,6,0,17.03,2021,1,January,Q1,4,14.2,19.99,0,Profit,Medium Margin
3318,CA-2021-4317,8/11/2021,8/16/2021,Standard Class,CG-00027,Customer 027,Consumer,Phoenix,Arizona,West,OFF-BIN-76575,Office Supplies,Binders,Avery Binder,181.86,14,0,45.57,2021,8,August,Q3,5,25.06,12.99,0,Profit,High Margin
3319,CA-2023-4318,10/3/2023,10/6/2023,First Class,CG-00079,Customer 079,Corporate,Richmond,Virginia,East,TEC-COP-51814,Technology,Copiers,HP Copier,18199.86,14,0,2680.42,2023,10,October,Q4,3,14.73,1299.99,0,Profit,Medium Margin
3320,CA-2023-4319,4/27/2023,5/4/2023,Standard Class,CG-00111,Customer 111,Consumer,Birmingham,Alabama,South,FUR-TAB-40790,Furniture,Tables,Riverside Meeting Table,2159.98,3,0.2,21.26,2023,4,April,Q2,7,0.98,719.99,20,Profit,Low Margin
3321,CA-2024-4320,10/16/2024,10/16/2024,Same Day,CG-00046,Customer 046,Corporate,New York City,New York,East,OFF-PEN-57768,Office Supplies,Pens & Art Supplies,Staedtler Markers,54.56,6,0.3,15.07,2024,10,October,Q4,0,27.62,9.09,30,Profit,High Margin
3322,CA-2023-4321,12/4/2023,12/4/2023,Same Day,CG-00002,Customer 002,Home Office,Miami,Florida,South,OFF-LAB-54221,Office Supplies,Labels,Avery Labels,23.97,6,0.5,2.07,2023,12,December,Q4,0,8.64,3.99,50,Profit,Low Margin
3323,CA-2024-4322,7/5/2024,7/8/2024,First Class,CG-00001,Customer 001,Corporate,Boston,Massachusetts,East,OFF-BIN-98348,Office Supplies,Binders,Cardinal Binder,125.86,14,0,38.26,2024,7,July,Q3,3,30.4,8.99,0,Profit,High Margin
3324,CA-2022-4323,2/1/2022,2/7/2022,Standard Class,CG-00003,Customer 003,Consumer,Portland,Oregon,West,OFF-ENV-59362,Office Supplies,Envelopes,Kraft Envelopes,24.95,10,0.5,4,2022,2,February,Q1,6,16.03,2.5,50,Profit,Medium Margin
3325,CA-2021-4324,7/7/2021,7/13/2021,Standard Class,CG-00098,Customer 098,Home Office,Birmingham,Alabama,South,OFF-PEN-53568,Office Supplies,Pens & Art Supplies,Staedtler Markers,127.3,14,0.3,31.12,2021,7,July,Q3,6,24.45,9.09,30,Profit,Medium Margin
3326,CA-2021-4325,2/4/2021,2/4/2021,Same Day,CG-00100,Customer 100,Corporate,Las Vegas,Nevada,West,FUR-BOO-40863,Furniture,Bookcases,Bush Classic Bookcase,2799.86,14,0,355.39,2021,2,February,Q1,0,12.69,199.99,0,Profit,Medium Margin
3327,CA-2022-4326,9/28/2022,9/28/2022,Same Day,CG-00093,Customer 093,Consumer,Richmond,Virginia,East,TEC-PHO-71112,Technology,Phones,Cisco Phone,2729.91,13,0.3,607.76,2022,9,September,Q3,0,22.26,209.99,30,Profit,Medium Margin
3328,CA-2021-4327,3/16/2021,3/18/2021,First Class,CG-00025,Customer 025,Corporate,Atlanta,Georgia,South,OFF-STO-44091,Office Supplies,Storage,Iris Storage Case,149.94,6,0,33.84,2021,3,March,Q1,2,22.57,24.99,0,Profit,Medium Margin
3329,CA-2023-4328,3/11/2023,3/18/2023,Standard Class,CG-00079,Customer 079,Corporate,Philadelphia,Pennsylvania,East,FUR-TAB-88729,Furniture,Tables,Riverside Meeting Table,7919.91,11,0.2,389.23,2023,3,March,Q1,7,4.91,719.99,20,Profit,Low Margin
3330,CA-2021-4329,5/24/2021,5/27/2021,Second Class,CG-00109,Customer 109,Corporate,Columbus,Ohio,Central,OFF-STO-15363,Office Supplies,Storage,Sterilite Storage Box,119.92,8,0,30.75,2021,5,May,Q2,3,25.64,14.99,0,Profit,High Margin
3331,CA-2023-4330,3/5/2023,3/5/2023,Same Day,CG-00049,Customer 049,Corporate,Las Vegas,Nevada,West,OFF-LAB-67941,Office Supplies,Labels,Avery Labels,95.88,12,0,28.97,2023,3,March,Q1,0,30.21,7.99,0,Profit,High Margin
3332,CA-2023-4331,1/29/2023,2/3/2023,Standard Class,CG-00031,Customer 031,Corporate,Nashville,Tennessee,South,OFF-LAB-73781,Office Supplies,Labels,Avery Address Labels,69.93,10,0.3,22.77,2023,1,January,Q1,5,32.56,6.99,30,Profit,High Margin
3333,CA-2024-4332,9/6/2024,9/9/2024,Second Class,CG-00035,Customer 035,Home Office,Nashville,Tennessee,South,FUR-FUR-87247,Furniture,Furnishings,Eldon Desk Lamp,69.96,7,0.5,-6.85,2024,9,September,Q3,3,-9.79,9.99,50,Loss,Loss
3334,CA-2023-4333,7/14/2023,7/19/2023,Standard Class,CG-00043,Customer 043,Corporate,Houston,Texas,Central,FUR-BOO-36657,Furniture,Bookcases,Sauder Bookcase,2249.91,9,0,138.5,2023,7,July,Q3,5,6.16,249.99,0,Profit,Low Margin
3335,CA-2024-4334,4/19/2024,4/19/2024,Same Day,CG-00031,Customer 031,Corporate,Nashville,Tennessee,South,OFF-PEN-76349,Office Supplies,Pens & Art Supplies,Staedtler Markers,77.94,10,0.4,11.33,2024,4,April,Q2,0,14.54,7.79,40,Profit,Medium Margin
3336,CA-2021-4335,1/17/2021,1/17/2021,Same Day,CG-00073,Customer 073,Corporate,Newark,New Jersey,East,FUR-TAB-86557,Furniture,Tables,Bretford Table,959.99,1,0.2,92.63,2021,1,January,Q1,0,9.65,959.99,20,Profit,Low Margin
3337,CA-2024-4336,11/7/2024,11/10/2024,First Class,CG-00036,Customer 036,Consumer,Las Vegas,Nevada,West,FUR-FUR-57487,Furniture,Furnishings,Eldon Desk Lamp,79.96,5,0.2,4.52,2024,11,November,Q4,3,5.65,15.99,20,Profit,Low Margin
3338,CA-2021-4337,11/5/2021,11/5/2021,Same Day,CG-00008,Customer 008,Home Office,Columbus,Ohio,Central,OFF-ENV-82038,Office Supplies,Envelopes,Poly Envelopes,44.74,8,0.2,15.24,2021,11,November,Q4,0,34.06,5.59,20,Profit,High Margin
3339,CA-2023-4338,7/24/2023,7/26/2023,First Class,CG-00120,Customer 120,Consumer,Detroit,Michigan,Central,FUR-TAB-81583,Furniture,Tables,Bretford Table,3599.97,3,0,141.33,2023,7,July,Q3,2,3.93,1199.99,0,Profit,Low Margin
3340,CA-2023-4339,4/28/2023,5/5/2023,Standard Class,CG-00069,Customer 069,Consumer,Nashville,Tennessee,South,OFF-BIN-71563,Office Supplies,Binders,Wilson Jones Binder,89.94,6,0,19.87,2023,4,April,Q2,7,22.09,14.99,0,Profit,Medium Margin
3341,CA-2024-4340,3/25/2024,3/28/2024,Second Class,CG-00051,Customer 051,Consumer,Birmingham,Alabama,South,OFF-ENV-98670,Office Supplies,Envelopes,Kraft Envelopes,38.92,13,0.4,6.9,2024,3,March,Q1,3,17.73,2.99,40,Profit,Medium Margin
3342,CA-2021-4341,7/8/2021,7/8/2021,Same Day,CG-00024,Customer 024,Consumer,Nashville,Tennessee,South,TEC-COP-19175,Technology,Copiers,HP Copier,8189.94,7,0.1,2164.84,2021,7,July,Q3,0,26.43,1169.99,10,Profit,High Margin
3343,CA-2024-4342,2/25/2024,2/25/2024,Same Day,CG-00002,Customer 002,Home Office,Seattle,Washington,West,TEC-COP-49720,Technology,Copiers,Canon Copier,9899.93,11,0.4,400.69,2024,2,February,Q1,0,4.05,899.99,40,Profit,Low Margin
3344,CA-2024-4343,6/3/2024,6/6/2024,First Class,CG-00104,Customer 104,Home Office,Minneapolis,Minnesota,Central,OFF-LAB-50999,Office Supplies,Labels,Avery Labels,19.18,4,0.4,1.91,2024,6,June,Q2,3,9.96,4.8,40,Profit,Low Margin
3345,CA-2022-4344,5/24/2022,5/27/2022,First Class,CG-00014,Customer 014,Home Office,Los Angeles,California,West,TEC-COP-32332,Technology,Copiers,HP Copier,1299.99,1,0,353.83,2022,5,May,Q2,3,27.22,1299.99,0,Profit,High Margin
3346,CA-2024-4345,12/5/2024,12/8/2024,Second Class,CG-00118,Customer 118,Corporate,Phoenix,Arizona,West,FUR-CHA-87230,Furniture,Chairs,Global Chair,1169.97,3,0,68.21,2024,12,December,Q4,3,5.83,389.99,0,Profit,Low Margin
3347,CA-2023-4346,3/1/2023,3/4/2023,First Class,CG-00052,Customer 052,Corporate,Birmingham,Alabama,South,OFF-STO-15026,Office Supplies,Storage,Sterilite Storage Box,29.98,2,0,10.09,2023,3,March,Q1,3,33.66,14.99,0,Profit,High Margin
3348,CA-2022-4347,1/21/2022,1/27/2022,Standard Class,CG-00002,Customer 002,Home Office,Houston,Texas,Central,OFF-ENV-52867,Office Supplies,Envelopes,Kraft Envelopes,35.93,9,0.2,11.11,2022,1,January,Q1,6,30.92,3.99,20,Profit,High Margin
3349,CA-2021-4348,10/25/2021,10/25/2021,Same Day,CG-00084,Customer 084,Consumer,Las Vegas,Nevada,West,OFF-ENV-41655,Office Supplies,Envelopes,Poly Envelopes,25.16,4,0.1,8.29,2021,10,October,Q4,0,32.95,6.29,10,Profit,High Margin
3350,CA-2023-4349,6/12/2023,6/14/2023,First Class,CG-00071,Customer 071,Home Office,Columbus,Ohio,Central,OFF-LAB-59572,Office Supplies,Labels,Avery Address Labels,11.99,2,0.4,2.22,2023,6,June,Q2,2,18.52,6,40,Profit,Medium Margin
3351,CA-2024-4350,10/1/2024,10/5/2024,Second Class,CG-00094,Customer 094,Corporate,Charlotte,North Carolina,South,FUR-CHA-20199,Furniture,Chairs,Staples Chair,2159.93,9,0.2,31.21,2024,10,October,Q4,4,1.44,239.99,20,Profit,Low Margin
3352,CA-2024-4351,8/25/2024,8/25/2024,Same Day,CG-00048,Customer 048,Consumer,Seattle,Washington,West,OFF-ENV-58425,Office Supplies,Envelopes,Kraft Envelopes,41.92,12,0.3,10.36,2024,8,August,Q3,0,24.71,3.49,30,Profit,Medium Margin
3353,CA-2021-4352,5/11/2021,5/14/2021,Second Class,CG-00098,Customer 098,Home Office,Detroit,Michigan,Central,OFF-ENV-67094,Office Supplies,Envelopes,Poly Envelopes,27.96,5,0.2,8.56,2021,5,May,Q2,3,30.62,5.59,20,Profit,High Margin
3354,CA-2021-4353,6/5/2021,6/8/2021,Second Class,CG-00087,Customer 087,Consumer,Portland,Oregon,West,FUR-BOO-33614,Furniture,Bookcases,Sauder Bookcase,899.96,6,0.4,-113.57,2021,6,June,Q2,3,-12.62,149.99,40,Loss,Loss
3355,CA-2023-4354,12/28/2023,12/28/2023,Same Day,CG-00089,Customer 089,Home Office,Philadelphia,Pennsylvania,East,TEC-MAC-53659,Technology,Machines,Brother Fax Machine,5599.86,14,0,1017.66,2023,12,December,Q4,0,18.17,399.99,0,Profit,Medium Margin
3356,CA-2022-4355,6/11/2022,6/17/2022,Standard Class,CG-00065,Customer 065,Home Office,Houston,Texas,Central,OFF-ENV-97802,Office Supplies,Envelopes,Poly Envelopes,34.95,5,0,11.14,2022,6,June,Q2,6,31.87,6.99,0,Profit,High Margin
3357,CA-2024-4356,10/7/2024,10/10/2024,First Class,CG-00010,Customer 010,Corporate,Los Angeles,California,West,OFF-STO-96752,Office Supplies,Storage,Sterilite Storage Box,98.93,11,0.4,7.05,2024,10,October,Q4,3,7.13,8.99,40,Profit,Low Margin
3358,CA-2024-4357,7/2/2024,7/4/2024,First Class,CG-00082,Customer 082,Corporate,Atlanta,Georgia,South,OFF-PAP-40413,Office Supplies,Paper,Hammermill Copy Paper,41.99,2,0.3,11.98,2024,7,July,Q3,2,28.53,21,30,Profit,High Margin
3359,CA-2023-4358,2/15/2023,2/18/2023,First Class,CG-00115,Customer 115,Corporate,Phoenix,Arizona,West,FUR-BOO-98180,Furniture,Bookcases,Sauder Bookcase,249.99,1,0,23.17,2023,2,February,Q1,3,9.27,249.99,0,Profit,Low Margin
3360,CA-2021-4359,12/4/2021,12/8/2021,Second Class,CG-00061,Customer 061,Corporate,Atlanta,Georgia,South,FUR-BOO-86261,Furniture,Bookcases,Bush Classic Bookcase,199.99,1,0,8.2,2021,12,December,Q4,4,4.1,199.99,0,Profit,Low Margin
3361,CA-2022-4360,7/11/2022,7/14/2022,Second Class,CG-00019,Customer 019,Corporate,Newark,New Jersey,East,TEC-MAC-55376,Technology,Machines,Brother Fax Machine,2879.93,12,0.4,339.38,2022,7,July,Q3,3,11.78,239.99,40,Profit,Medium Margin
3362,CA-2023-4361,11/1/2023,11/4/2023,First Class,CG-00050,Customer 050,Home Office,Detroit,Michigan,Central,TEC-ACC-87895,Technology,Accessories,Plantronics Headset,287.97,4,0.2,50.72,2023,11,November,Q4,3,17.61,71.99,20,Profit,Medium Margin
3363,CA-2021-4362,3/2/2021,3/5/2021,First Class,CG-00071,Customer 071,Home Office,Birmingham,Alabama,South,FUR-CHA-84169,Furniture,Chairs,Global Chair,1169.97,6,0.5,-138.04,2021,3,March,Q1,3,-11.8,195,50,Loss,Loss
3364,CA-2023-4363,11/10/2023,11/14/2023,Second Class,CG-00002,Customer 002,Home Office,Richmond,Virginia,East,TEC-COP-92727,Technology,Copiers,HP Copier,11439.91,11,0.2,2352.41,2023,11,November,Q4,4,20.56,1039.99,20,Profit,Medium Margin
3365,CA-2024-4364,7/24/2024,7/30/2024,Standard Class,CG-00112,Customer 112,Corporate,Atlanta,Georgia,South,TEC-MAC-93929,Technology,Machines,Brother Fax Machine,3199.92,8,0,894.04,2024,7,July,Q3,6,27.94,399.99,0,Profit,High Margin
3366,CA-2021-4365,11/17/2021,11/17/2021,Same Day,CG-00067,Customer 067,Corporate,Charlotte,North Carolina,South,FUR-CHA-27322,Furniture,Chairs,Global Chair,195,1,0.5,-18.29,2021,11,November,Q4,0,-9.38,195,50,Loss,Loss
3367,CA-2024-4366,9/19/2024,9/23/2024,Second Class,CG-00102,Customer 102,Consumer,Boston,Massachusetts,East,OFF-PAP-92940,Office Supplies,Paper,Hammermill Copy Paper,167.94,7,0.2,57.59,2024,9,September,Q3,4,34.29,23.99,20,Profit,High Margin
3368,CA-2022-4367,5/30/2022,5/30/2022,Same Day,CG-00006,Customer 006,Consumer,Portland,Oregon,West,TEC-MAC-11707,Technology,Machines,Brother Fax Machine,2199.95,11,0.5,66.72,2022,5,May,Q2,0,3.03,200,50,Profit,Low Margin
3369,CA-2021-4368,7/27/2021,7/27/2021,Same Day,CG-00009,Customer 009,Consumer,Los Angeles,California,West,FUR-FUR-33567,Furniture,Furnishings,Fiskars Scissors,99.9,10,0,11.51,2021,7,July,Q3,0,11.52,9.99,0,Profit,Medium Margin
3370,CA-2024-4369,6/20/2024,6/22/2024,First Class,CG-00082,Customer 082,Corporate,Nashville,Tennessee,South,TEC-COP-73362,Technology,Copiers,HP Copier,2599.98,2,0,567.59,2024,6,June,Q2,2,21.83,1299.99,0,Profit,Medium Margin
