Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2077,CA-2021-3076,2021-07-20,2021-07-20,Same Day,CG-00096,Customer 096,Consumer,Minneapolis,Minnesota,Central,FUR-FUR-62665,Furniture,Furnishings,Fiskars Scissors,98.9,11,0.1,5.73
2078,CA-2022-3077,2022-02-10,2022-02-10,Same Day,CG-00113,Customer 113,Home Office,Minneapolis,Minnesota,Central,TEC-COP-74100,Technology,Copiers,Canon Copier,750.0,1,0.5,10.66
2079,CA-2023-3078,2023-12-30,2024-01-02,Second Class,CG-00030,Customer 030,Consumer,Houston,Texas,Central,FUR-CHA-45665,Furniture,Chairs,Staples Chair,1199.96,4,0.0,114.64
2080,CA-2022-3079,2022-09-27,2022-10-01,Second Class,CG-00056,Customer 056,Home Office,Atlanta,Georgia,South,OFF-LAB-67885,Office Supplies,Labels,Avery Address Labels,129.87,13,0.0,45.14
2081,CA-2022-3080,2022-07-03,2022-07-08,Standard Class,CG-00118,Customer 118,Corporate,Atlanta,Georgia,South,OFF-ENV-57809,Office Supplies,Envelopes,Kraft Envelopes,44.91,9,0.0,11.83
2082,CA-2021-3081,2021-02-21,2021-02-24,Second Class,CG-00031,Customer 031,Corporate,Birmingham,Alabama,South,OFF-ENV-28545,Office Supplies,Envelopes,Poly Envelopes,37.75,9,0.4,4.51
2083,CA-2024-3082,2024-04-09,2024-04-14,Standard Class,CG-00026,Customer 026,Home Office,Los Angeles,California,West,OFF-ENV-52240,Office Supplies,Envelopes,Poly Envelopes,97.86,14,0.0,31.88
2084,CA-2021-3083,2021-06-19,2021-06-26,Standard Class,CG-00108,Customer 108,Consumer,Minneapolis,Minnesota,Central,OFF-LAB-69179,Office Supplies,Labels,Avery Address Labels,39.96,5,0.2,10.45
2085,CA-2023-3084,2023-02-02,2023-02-06,Second Class,CG-00036,Customer 036,Consumer,Houston,Texas,Central,FUR-CHA-79772,Furniture,Chairs,Global Chair,3002.92,11,0.3,53.45
2086,CA-2023-3085,2023-02-22,2023-02-22,Same Day,CG-00019,Customer 019,Corporate,Philadelphia,Pennsylvania,East,TEC-PHO-87740,Technology,Phones,Cisco Phone,599.98,4,0.5,72.37
2087,CA-2023-3086,2023-05-29,2023-06-01,First Class,CG-00011,Customer 011,Home Office,Detroit,Michigan,Central,TEC-ACC-13657,Technology,Accessories,Plantronics Headset,143.98,2,0.2,35.17
2088,CA-2022-3087,2022-05-15,2022-05-19,Second Class,CG-00008,Customer 008,Home Office,New York City,New York,East,FUR-FUR-81002,Furniture,Furnishings,Eldon Desk Lamp,47.98,4,0.4,-6.87
2089,CA-2021-3088,2021-01-04,2021-01-04,Same Day,CG-00117,Customer 117,Consumer,Miami,Florida,South,TEC-PHO-96691,Technology,Phones,Samsung Galaxy,3849.95,11,0.5,232.24
2090,CA-2024-3089,2024-01-19,2024-01-23,Second Class,CG-00095,Customer 095,Home Office,Houston,Texas,Central,OFF-LAB-18608,Office Supplies,Labels,Avery Address Labels,65.93,11,0.4,5.46
2091,CA-2021-3090,2021-07-12,2021-07-12,Same Day,CG-00070,Customer 070,Corporate,Birmingham,Alabama,South,FUR-BOO-75667,Furniture,Bookcases,Bush Classic Bookcase,1259.94,7,0.1,14.75
2092,CA-2024-3091,2024-10-06,2024-10-10,Second Class,CG-00102,Customer 102,Consumer,Charlotte,North Carolina,South,TEC-COP-49126,Technology,Copiers,HP Copier,2599.98,2,0.0,533.49
2093,CA-2022-3092,2022-10-24,2022-10-27,Second Class,CG-00101,Customer 101,Home Office,Minneapolis,Minnesota,Central,FUR-FUR-40076,Furniture,Furnishings,Eldon Desk Lamp,99.95,5,0.0,5.54
2094,CA-2024-3093,2024-09-17,2024-09-24,Standard Class,CG-00016,Customer 016,Corporate,Newark,New Jersey,East,TEC-PHO-62049,Technology,Phones,Apple iPhone,6749.91,9,0.0,1565.55
2095,CA-2023-3094,2023-08-10,2023-08-16,Standard Class,CG-00016,Customer 016,Corporate,Chicago,Illinois,Central,FUR-TAB-28159,Furniture,Tables,Bretford Table,10919.91,13,0.3,1614.95
2096,CA-2023-3095,2023-04-03,2023-04-08,Standard Class,CG-00055,Customer 055,Corporate,Richmond,Virginia,East,TEC-COP-46221,Technology,Copiers,HP Copier,11699.91,9,0.0,1944.93
2097,CA-2024-3096,2024-05-20,2024-05-24,Second Class,CG-00097,Customer 097,Corporate,Chicago,Illinois,Central,TEC-PHO-63510,Technology,Phones,Apple iPhone,2249.97,6,0.5,69.52
2098,CA-2022-3097,2022-10-31,2022-11-06,Standard Class,CG-00118,Customer 118,Corporate,Detroit,Michigan,Central,TEC-ACC-55240,Technology,Accessories,Belkin Cable,29.98,2,0.0,8.29
2099,CA-2021-3098,2021-06-16,2021-06-18,First Class,CG-00117,Customer 117,Consumer,Seattle,Washington,West,FUR-BOO-77269,Furniture,Bookcases,Sauder Bookcase,1374.95,11,0.5,-82.58
2100,CA-2021-3099,2021-01-25,2021-01-29,Second Class,CG-00064,Customer 064,Corporate,Miami,Florida,South,OFF-ENV-35198,Office Supplies,Envelopes,Poly Envelopes,4.89,1,0.3,1.3
2101,CA-2023-3100,2023-07-15,2023-07-22,Standard Class,CG-00017,Customer 017,Home Office,Detroit,Michigan,Central,FUR-BOO-61401,Furniture,Bookcases,Bush Classic Bookcase,899.96,5,0.1,107.2
2102,CA-2024-3101,2024-07-16,2024-07-19,First Class,CG-00050,Customer 050,Home Office,Houston,Texas,Central,TEC-COP-69966,Technology,Copiers,HP Copier,6239.95,8,0.4,771.61
2103,CA-2021-3102,2021-01-20,2021-01-20,Same Day,CG-00042,Customer 042,Consumer,Atlanta,Georgia,South,FUR-FUR-15846,Furniture,Furnishings,Eldon Desk Lamp,71.96,4,0.1,2.27
2104,CA-2024-3103,2024-04-03,2024-04-03,Same Day,CG-00117,Customer 117,Consumer,Charlotte,North Carolina,South,OFF-BIN-49609,Office Supplies,Binders,Avery Binder,93.53,9,0.2,31.76
2105,CA-2021-3104,2021-03-30,2021-04-01,First Class,CG-00108,Customer 108,Consumer,Richmond,Virginia,East,FUR-BOO-12560,Furniture,Bookcases,Sauder Bookcase,2449.9,14,0.3,322.82
2106,CA-2021-3105,2021-11-29,2021-11-29,Same Day,CG-00105,Customer 105,Consumer,Detroit,Michigan,Central,OFF-BIN-24090,Office Supplies,Binders,Avery Binder,6.5,1,0.5,1.29
2107,CA-2024-3106,2024-03-25,2024-03-25,Same Day,CG-00047,Customer 047,Home Office,Columbus,Ohio,Central,OFF-PEN-29642,Office Supplies,Pens & Art Supplies,Staedtler Markers,58.45,9,0.5,4.54
2108,CA-2023-3107,2023-03-05,2023-03-09,Second Class,CG-00088,Customer 088,Corporate,Philadelphia,Pennsylvania,East,TEC-PHO-76515,Technology,Phones,Cisco Phone,899.97,5,0.4,66.84
2109,CA-2022-3108,2022-12-16,2022-12-16,Same Day,CG-00093,Customer 093,Consumer,Las Vegas,Nevada,West,FUR-TAB-63708,Furniture,Tables,Riverside Meeting Table,5849.94,13,0.5,-818.61
2110,CA-2023-3109,2023-06-26,2023-06-26,Same Day,CG-00060,Customer 060,Consumer,Philadelphia,Pennsylvania,East,TEC-COP-59315,Technology,Copiers,Canon Copier,2999.98,4,0.5,195.79
2111,CA-2022-3110,2022-01-12,2022-01-12,Same Day,CG-00057,Customer 057,Consumer,Portland,Oregon,West,FUR-TAB-32595,Furniture,Tables,Bretford Table,3599.97,3,0.0,237.71
2112,CA-2024-3111,2024-08-30,2024-09-02,Second Class,CG-00030,Customer 030,Consumer,Seattle,Washington,West,FUR-TAB-90842,Furniture,Tables,Riverside Meeting Table,8099.91,10,0.1,346.96
2113,CA-2023-3112,2023-02-16,2023-02-22,Standard Class,CG-00073,Customer 073,Corporate,Chicago,Illinois,Central,TEC-PHO-90212,Technology,Phones,Samsung Galaxy,4199.94,6,0.0,729.15
2114,CA-2023-3113,2023-06-16,2023-06-16,Same Day,CG-00012,Customer 012,Consumer,Phoenix,Arizona,West,OFF-PAP-16364,Office Supplies,Paper,Xerox Paper,14.99,1,0.4,2.76
2115,CA-2022-3114,2022-06-27,2022-06-30,First Class,CG-00069,Customer 069,Consumer,Charlotte,North Carolina,South,FUR-CHA-85845,Furniture,Chairs,Staples Chair,3299.89,11,0.0,143.18
2116,CA-2023-3115,2023-01-12,2023-01-14,First Class,CG-00042,Customer 042,Consumer,Las Vegas,Nevada,West,OFF-PEN-57862,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,35.94,6,0.0,9.95
2117,CA-2023-3116,2023-05-19,2023-05-19,Same Day,CG-00087,Customer 087,Consumer,Los Angeles,California,West,FUR-TAB-26035,Furniture,Tables,Riverside Meeting Table,3599.96,4,0.0,513.2
2118,CA-2021-3117,2021-03-12,2021-03-19,Standard Class,CG-00054,Customer 054,Consumer,Phoenix,Arizona,West,TEC-ACC-71862,Technology,Accessories,Belkin Cable,74.95,10,0.5,1.42
2119,CA-2023-3118,2023-11-30,2023-11-30,Same Day,CG-00103,Customer 103,Corporate,Portland,Oregon,West,TEC-MAC-32764,Technology,Machines,Brother Fax Machine,3999.9,10,0.0,864.31
2120,CA-2024-3119,2024-09-27,2024-09-27,Same Day,CG-00055,Customer 055,Corporate,Philadelphia,Pennsylvania,East,FUR-TAB-71735,Furniture,Tables,Riverside Meeting Table,899.99,1,0.0,48.26
2121,CA-2024-3120,2024-12-07,2024-12-12,Standard Class,CG-00044,Customer 044,Home Office,Philadelphia,Pennsylvania,East,FUR-TAB-95994,Furniture,Tables,Riverside Meeting Table,11699.87,13,0.0,202.88
2122,CA-2023-3121,2023-09-29,2023-10-02,First Class,CG-00009,Customer 009,Consumer,Charlotte,North Carolina,South,TEC-COP-96317,Technology,Copiers,Canon Copier,20999.86,14,0.0,3219.97
2123,CA-2022-3122,2022-07-06,2022-07-06,Same Day,CG-00041,Customer 041,Home Office,New York City,New York,East,OFF-PAP-99252,Office Supplies,Paper,Xerox Paper,137.44,11,0.5,12.77
2124,CA-2021-3123,2021-12-16,2021-12-21,Standard Class,CG-00062,Customer 062,Home Office,Columbus,Ohio,Central,TEC-ACC-11755,Technology,Accessories,Plantronics Headset,629.93,10,0.3,139.31
2125,CA-2023-3124,2023-10-08,2023-10-11,Second Class,CG-00069,Customer 069,Consumer,Boston,Massachusetts,East,FUR-CHA-53984,Furniture,Chairs,Hon Deluxe Chair,3999.92,8,0.0,157.47
2126,CA-2023-3125,2023-04-02,2023-04-02,Same Day,CG-00065,Customer 065,Home Office,Richmond,Virginia,East,TEC-COP-22537,Technology,Copiers,Canon Copier,8999.94,6,0.0,2280.18
2127,CA-2024-3126,2024-03-04,2024-03-04,Same Day,CG-00004,Customer 004,Corporate,Portland,Oregon,West,FUR-TAB-25618,Furniture,Tables,Riverside Meeting Table,12599.86,14,0.0,1101.94
2128,CA-2022-3127,2022-12-24,2022-12-27,Second Class,CG-00073,Customer 073,Corporate,Miami,Florida,South,OFF-STO-72471,Office Supplies,Storage,Sterilite Storage Box,104.93,10,0.3,29.47
2129,CA-2024-3128,2024-04-30,2024-05-06,Standard Class,CG-00104,Customer 104,Home Office,New York City,New York,East,OFF-PAP-20915,Office Supplies,Paper,Xerox Paper,124.95,5,0.0,43.86
2130,CA-2023-3129,2023-08-14,2023-08-16,First Class,CG-00102,Customer 102,Consumer,Chicago,Illinois,Central,OFF-STO-41224,Office Supplies,Storage,Iris Storage Case,149.94,10,0.4,11.81
2131,CA-2021-3130,2021-09-24,2021-09-26,First Class,CG-00089,Customer 089,Home Office,Philadelphia,Pennsylvania,East,OFF-ENV-68921,Office Supplies,Envelopes,Kraft Envelopes,11.98,4,0.4,1.93
2132,CA-2023-3131,2023-08-03,2023-08-03,Same Day,CG-00025,Customer 025,Corporate,Chicago,Illinois,Central,TEC-MAC-91610,Technology,Machines,Brother Fax Machine,1599.96,8,0.5,31.55
2133,CA-2023-3132,2023-02-10,2023-02-13,First Class,CG-00116,Customer 116,Home Office,Charlotte,North Carolina,South,FUR-CHA-90397,Furniture,Chairs,Staples Chair,2999.9,10,0.0,358.29
2134,CA-2022-3133,2022-04-09,2022-04-12,First Class,CG-00017,Customer 017,Home Office,Detroit,Michigan,Central,TEC-COP-92114,Technology,Copiers,Canon Copier,1499.99,1,0.0,345.21
2135,CA-2021-3134,2021-01-20,2021-01-26,Standard Class,CG-00030,Customer 030,Consumer,Nashville,Tennessee,South,FUR-BOO-63151,Furniture,Bookcases,Bush Classic Bookcase,1399.93,7,0.0,33.44
2136,CA-2022-3135,2022-06-20,2022-06-23,Second Class,CG-00101,Customer 101,Home Office,Los Angeles,California,West,TEC-PHO-45183,Technology,Phones,Cisco Phone,4199.86,14,0.0,1183.75
2137,CA-2024-3136,2024-10-22,2024-10-24,First Class,CG-00014,Customer 014,Home Office,Boston,Massachusetts,East,FUR-TAB-50729,Furniture,Tables,Bretford Table,1919.98,2,0.2,151.11
2138,CA-2022-3137,2022-11-04,2022-11-04,Same Day,CG-00082,Customer 082,Corporate,Richmond,Virginia,East,OFF-PAP-38498,Office Supplies,Paper,Hammermill Copy Paper,143.95,6,0.2,39.19
2139,CA-2022-3138,2022-09-20,2022-09-23,Second Class,CG-00079,Customer 079,Corporate,Nashville,Tennessee,South,TEC-COP-20802,Technology,Copiers,HP Copier,7019.95,6,0.1,1926.67
2140,CA-2021-3139,2021-02-10,2021-02-14,Second Class,CG-00095,Customer 095,Home Office,Detroit,Michigan,Central,TEC-ACC-52525,Technology,Accessories,Logitech Keyboard,49.99,1,0.0,12.65
2141,CA-2021-3140,2021-10-21,2021-10-28,Standard Class,CG-00056,Customer 056,Home Office,Detroit,Michigan,Central,OFF-BIN-50863,Office Supplies,Binders,Wilson Jones Binder,74.95,5,0.0,20.44
2142,CA-2023-3141,2023-09-29,2023-10-03,Second Class,CG-00034,Customer 034,Corporate,Newark,New Jersey,East,FUR-TAB-62501,Furniture,Tables,Riverside Meeting Table,4499.95,10,0.5,-248.38
2143,CA-2024-3142,2024-12-15,2024-12-22,Standard Class,CG-00047,Customer 047,Home Office,Minneapolis,Minnesota,Central,FUR-TAB-40303,Furniture,Tables,Bretford Table,7919.93,11,0.4,-450.47
2144,CA-2022-3143,2022-07-22,2022-07-25,First Class,CG-00023,Customer 023,Home Office,Birmingham,Alabama,South,TEC-ACC-69857,Technology,Accessories,Logitech Keyboard,179.96,4,0.1,48.42
2145,CA-2023-3144,2023-11-13,2023-11-18,Standard Class,CG-00120,Customer 120,Consumer,Atlanta,Georgia,South,OFF-PEN-92453,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,75.47,14,0.1,16.04
2146,CA-2022-3145,2022-04-17,2022-04-17,Same Day,CG-00020,Customer 020,Home Office,Detroit,Michigan,Central,OFF-BIN-84718,Office Supplies,Binders,Wilson Jones Binder,94.44,9,0.3,22.06
2147,CA-2023-3146,2023-07-29,2023-08-01,Second Class,CG-00045,Customer 045,Consumer,Newark,New Jersey,East,FUR-FUR-26451,Furniture,Furnishings,Eldon Desk Lamp,79.96,4,0.0,4.32
2148,CA-2021-3147,2021-02-28,2021-02-28,Same Day,CG-00046,Customer 046,Corporate,Minneapolis,Minnesota,Central,OFF-BIN-44966,Office Supplies,Binders,Wilson Jones Binder,164.89,11,0.0,40.56
2149,CA-2021-3148,2021-11-08,2021-11-11,First Class,CG-00010,Customer 010,Corporate,Richmond,Virginia,East,TEC-ACC-58793,Technology,Accessories,Logitech Keyboard,699.86,14,0.0,115.29
2150,CA-2022-3149,2022-04-22,2022-04-28,Standard Class,CG-00109,Customer 109,Corporate,Portland,Oregon,West,FUR-BOO-50640,Furniture,Bookcases,Bush Classic Bookcase,1599.92,10,0.2,231.57
2151,CA-2021-3150,2021-05-21,2021-05-21,Same Day,CG-00110,Customer 110,Home Office,Columbus,Ohio,Central,OFF-BIN-66654,Office Supplies,Binders,Cardinal Binder,105.18,13,0.1,24.3
2152,CA-2023-3151,2023-11-21,2023-11-25,Second Class,CG-00003,Customer 003,Consumer,Miami,Florida,South,TEC-COP-19756,Technology,Copiers,Canon Copier,11549.92,11,0.3,3219.73
2153,CA-2023-3152,2023-06-05,2023-06-08,Second Class,CG-00112,Customer 112,Corporate,Boston,Massachusetts,East,OFF-BIN-15444,Office Supplies,Binders,Cardinal Binder,44.95,5,0.0,9.58
2154,CA-2024-3153,2024-05-28,2024-05-28,Same Day,CG-00077,Customer 077,Home Office,Nashville,Tennessee,South,FUR-BOO-99894,Furniture,Bookcases,Bush Classic Bookcase,479.98,4,0.4,-67.87
2155,CA-2023-3154,2023-11-01,2023-11-08,Standard Class,CG-00006,Customer 006,Consumer,Newark,New Jersey,East,OFF-ENV-16560,Office Supplies,Envelopes,Poly Envelopes,75.49,12,0.1,22.27
2156,CA-2023-3155,2023-09-22,2023-09-29,Standard Class,CG-00036,Customer 036,Consumer,Miami,Florida,South,OFF-PAP-63429,Office Supplies,Paper,Hammermill Copy Paper,134.95,9,0.5,21.75
2157,CA-2022-3156,2022-12-23,2022-12-30,Standard Class,CG-00120,Customer 120,Consumer,Newark,New Jersey,East,TEC-PHO-87491,Technology,Phones,Cisco Phone,1469.95,7,0.3,432.15
2158,CA-2024-3157,2024-02-15,2024-02-19,Second Class,CG-00068,Customer 068,Home Office,New York City,New York,East,OFF-PAP-30524,Office Supplies,Paper,Xerox Paper,349.86,14,0.0,109.72
2159,CA-2024-3158,2024-02-09,2024-02-16,Standard Class,CG-00020,Customer 020,Home Office,Las Vegas,Nevada,West,FUR-BOO-47056,Furniture,Bookcases,Sauder Bookcase,125.0,1,0.5,-8.45
2160,CA-2024-3159,2024-12-29,2025-01-05,Standard Class,CG-00099,Customer 099,Consumer,Birmingham,Alabama,South,OFF-STO-23531,Office Supplies,Storage,Iris Storage Case,219.91,11,0.2,56.52
2161,CA-2022-3160,2022-08-05,2022-08-09,Second Class,CG-00034,Customer 034,Corporate,Nashville,Tennessee,South,OFF-STO-66987,Office Supplies,Storage,Sterilite Storage Box,62.96,7,0.4,7.71
2162,CA-2021-3161,2021-05-21,2021-05-23,First Class,CG-00055,Customer 055,Corporate,Columbus,Ohio,Central,OFF-BIN-97665,Office Supplies,Binders,Cardinal Binder,62.93,10,0.3,20.65
2163,CA-2022-3162,2022-03-01,2022-03-03,First Class,CG-00118,Customer 118,Corporate,Atlanta,Georgia,South,TEC-ACC-14243,Technology,Accessories,Plantronics Headset,188.98,3,0.3,42.4
2164,CA-2022-3163,2022-12-10,2022-12-10,Same Day,CG-00099,Customer 099,Consumer,Nashville,Tennessee,South,OFF-PAP-98736,Office Supplies,Paper,Hammermill Copy Paper,119.96,4,0.0,31.4
2165,CA-2024-3164,2024-11-09,2024-11-09,Same Day,CG-00014,Customer 014,Home Office,Columbus,Ohio,Central,TEC-COP-11653,Technology,Copiers,Canon Copier,20999.86,14,0.0,3497.25
2166,CA-2024-3165,2024-09-23,2024-09-28,Standard Class,CG-00044,Customer 044,Home Office,Houston,Texas,Central,TEC-PHO-48769,Technology,Phones,Samsung Galaxy,6999.9,10,0.0,1547.62
2167,CA-2021-3166,2021-03-16,2021-03-20,Second Class,CG-00081,Customer 081,Consumer,Atlanta,Georgia,South,TEC-COP-50613,Technology,Copiers,Canon Copier,10499.93,7,0.0,2139.46
2168,CA-2021-3167,2021-01-28,2021-01-31,Second Class,CG-00099,Customer 099,Consumer,New York City,New York,East,FUR-CHA-39281,Furniture,Chairs,Hon Deluxe Chair,2999.94,6,0.0,291.78
2169,CA-2024-3168,2024-06-20,2024-06-24,Second Class,CG-00014,Customer 014,Home Office,Birmingham,Alabama,South,TEC-COP-45582,Technology,Copiers,HP Copier,5459.96,7,0.4,97.68
2170,CA-2024-3169,2024-06-22,2024-06-22,Same Day,CG-00013,Customer 013,Corporate,Atlanta,Georgia,South,FUR-BOO-69289,Furniture,Bookcases,Bush Classic Bookcase,1819.91,13,0.3,181.58
2171,CA-2021-3170,2021-04-25,2021-04-30,Standard Class,CG-00005,Customer 005,Home Office,Seattle,Washington,West,OFF-BIN-60101,Office Supplies,Binders,Cardinal Binder,53.94,12,0.5,6.62
2172,CA-2021-3171,2021-07-29,2021-08-01,Second Class,CG-00067,Customer 067,Corporate,Newark,New Jersey,East,FUR-TAB-54146,Furniture,Tables,Riverside Meeting Table,1079.99,2,0.4,-91.39
2173,CA-2021-3172,2021-03-30,2021-04-04,Standard Class,CG-00063,Customer 063,Consumer,Columbus,Ohio,Central,OFF-ENV-86507,Office Supplies,Envelopes,Poly Envelopes,37.75,9,0.4,6.6
2174,CA-2023-3173,2023-05-03,2023-05-09,Standard Class,CG-00051,Customer 051,Consumer,Minneapolis,Minnesota,Central,OFF-PEN-30354,Office Supplies,Pens & Art Supplies,Staedtler Markers,12.99,1,0.0,2.97
2175,CA-2022-3174,2022-06-16,2022-06-20,Second Class,CG-00093,Customer 093,Consumer,Philadelphia,Pennsylvania,East,OFF-PAP-20067,Office Supplies,Paper,Xerox Paper,87.46,5,0.3,18.47
2176,CA-2021-3175,2021-05-31,2021-06-07,Standard Class,CG-00049,Customer 049,Corporate,Birmingham,Alabama,South,FUR-BOO-89204,Furniture,Bookcases,Bush Classic Bookcase,2339.88,13,0.1,246.69
2177,CA-2023-3176,2023-04-18,2023-04-24,Standard Class,CG-00034,Customer 034,Corporate,Miami,Florida,South,TEC-PHO-86042,Technology,Phones,Apple iPhone,9749.87,13,0.0,2486.66
2178,CA-2023-3177,2023-02-14,2023-02-18,Second Class,CG-00072,Customer 072,Consumer,Portland,Oregon,West,FUR-CHA-44319,Furniture,Chairs,Staples Chair,479.98,2,0.2,9.11
2179,CA-2021-3178,2021-05-23,2021-05-28,Standard Class,CG-00002,Customer 002,Home Office,Houston,Texas,Central,TEC-ACC-51269,Technology,Accessories,Plantronics Headset,989.89,11,0.0,209.6
2180,CA-2024-3179,2024-04-17,2024-04-23,Standard Class,CG-00005,Customer 005,Home Office,Detroit,Michigan,Central,FUR-BOO-60645,Furniture,Bookcases,Bush Classic Bookcase,1599.92,8,0.0,79.01
2181,CA-2023-3180,2023-10-28,2023-10-28,Same Day,CG-00003,Customer 003,Consumer,Los Angeles,California,West,OFF-PEN-45620,Office Supplies,Pens & Art Supplies,Staedtler Markers,38.97,6,0.5,2.87
2182,CA-2021-3181,2021-11-09,2021-11-09,Same Day,CG-00102,Customer 102,Consumer,Boston,Massachusetts,East,TEC-MAC-39161,Technology,Machines,HP Printer,1199.98,4,0.5,41.79
2183,CA-2024-3182,2024-06-20,2024-06-20,Same Day,CG-00078,Customer 078,Consumer,Philadelphia,Pennsylvania,East,OFF-ENV-21660,Office Supplies,Envelopes,Kraft Envelopes,8.98,3,0.4,1.79
2184,CA-2021-3183,2021-05-26,2021-06-01,Standard Class,CG-00022,Customer 022,Corporate,Nashville,Tennessee,South,OFF-PAP-94659,Office Supplies,Paper,Hammermill Copy Paper,269.91,9,0.0,69.41
2185,CA-2023-3184,2023-03-24,2023-03-27,Second Class,CG-00004,Customer 004,Corporate,Charlotte,North Carolina,South,OFF-LAB-31724,Office Supplies,Labels,Avery Labels,43.15,6,0.1,11.41
2186,CA-2023-3185,2023-03-07,2023-03-10,First Class,CG-00057,Customer 057,Consumer,Minneapolis,Minnesota,Central,OFF-LAB-83587,Office Supplies,Labels,Avery Address Labels,55.94,7,0.2,15.74
2187,CA-2023-3186,2023-11-25,2023-12-01,Standard Class,CG-00052,Customer 052,Corporate,New York City,New York,East,FUR-FUR-10514,Furniture,Furnishings,Fiskars Scissors,129.87,13,0.0,9.31
2188,CA-2022-3187,2022-03-31,2022-03-31,Same Day,CG-00104,Customer 104,Home Office,Los Angeles,California,West,OFF-STO-24502,Office Supplies,Storage,Sterilite Storage Box,14.99,2,0.5,1.06
2189,CA-2024-3188,2024-12-11,2024-12-11,Same Day,CG-00079,Customer 079,Corporate,Philadelphia,Pennsylvania,East,FUR-BOO-48499,Furniture,Bookcases,Sauder Bookcase,349.99,2,0.3,19.29
2190,CA-2024-3189,2024-04-27,2024-04-27,Same Day,CG-00030,Customer 030,Consumer,Phoenix,Arizona,West,OFF-ENV-54884,Office Supplies,Envelopes,Kraft Envelopes,29.94,6,0.0,7.17
2191,CA-2021-3190,2021-08-12,2021-08-12,Same Day,CG-00094,Customer 094,Corporate,Portland,Oregon,West,FUR-CHA-50778,Furniture,Chairs,Staples Chair,2999.9,10,0.0,188.12
2192,CA-2023-3191,2023-04-08,2023-04-10,First Class,CG-00095,Customer 095,Home Office,Nashville,Tennessee,South,FUR-CHA-38371,Furniture,Chairs,Hon Deluxe Chair,3999.92,10,0.2,478.0
2193,CA-2024-3192,2024-11-23,2024-11-27,Second Class,CG-00119,Customer 119,Home Office,Phoenix,Arizona,West,OFF-STO-53197,Office Supplies,Storage,Iris Storage Case,247.4,11,0.1,81.73
2194,CA-2021-3193,2021-11-11,2021-11-11,Same Day,CG-00085,Customer 085,Corporate,Newark,New Jersey,East,TEC-PHO-45845,Technology,Phones,Apple iPhone,6749.91,10,0.1,1779.65
